osmid,y,x,street_count,highway,ref,geometry
83940957,41.3965258,-73.4701148,3,,,POINT (-73.4701148 41.3965258)
83940977,41.3918119,-73.4727101,3,,,POINT (-73.4727101 41.3918119)
83941004,41.3820409,-73.503565,3,,,POINT (-73.503565 41.3820409)
83941006,41.381672,-73.5040873,3,,,POINT (-73.5040873 41.381672)
83941008,41.3832814,-73.5075132,3,,,POINT (-73.5075132 41.3832814)
83941012,41.3839922,-73.5089037,1,turning_circle,,POINT (-73.5089037 41.3839922)
83941137,41.4189555,-73.4833795,3,,,POINT (-73.4833795 41.4189555)
83941141,41.4203321,-73.4846268,3,,,POINT (-73.4846268 41.4203321)
83941146,41.419833,-73.4858791,3,,,POINT (-73.4858791 41.419833)
83941888,41.3929807,-73.461764,3,traffic_signals,,POINT (-73.461764 41.3929807)
83941890,41.3939603,-73.4619042,3,stop,,POINT (-73.4619042 41.3939603)
83941891,41.3954593,-73.4619753,3,,,POINT (-73.4619753 41.3954593)
83942268,41.4401441,-73.4776008,3,,,POINT (-73.4776008 41.4401441)
83942271,41.4393947,-73.478434,3,,,POINT (-73.478434 41.4393947)
83942273,41.439009,-73.4797681,3,,,POINT (-73.4797681 41.439009)
83942667,41.4220044,-73.4555351,3,,,POINT (-73.4555351 41.4220044)
83942807,41.3913933,-73.4656033,3,,,POINT (-73.4656033 41.3913933)
83942833,41.3963393,-73.423708,3,,,POINT (-73.423708 41.3963393)
83942841,41.3949761,-73.4208391,3,,,POINT (-73.4208391 41.3949761)
83942850,41.3853145,-73.4285244,3,,,POINT (-73.4285244 41.3853145)
83943045,41.3886567,-73.470796,3,,,POINT (-73.470796 41.3886567)
83943096,41.4038218,-73.4580309,3,,,POINT (-73.4580309 41.4038218)
83943100,41.4039183,-73.4574987,3,,,POINT (-73.4574987 41.4039183)
83943105,41.4048325,-73.4566747,3,traffic_signals,,POINT (-73.4566747 41.4048325)
83943108,41.4073174,-73.4559709,3,traffic_signals,,POINT (-73.4559709 41.4073174)
83943110,41.4087751,-73.4556133,3,,,POINT (-73.4556133 41.4087751)
83943116,41.4104728,-73.4552825,4,traffic_signals,,POINT (-73.4552825 41.4104728)
83943120,41.4118557,-73.4560115,3,traffic_signals,,POINT (-73.4560115 41.4118557)
83943867,41.4516876,-73.4672319,3,,,POINT (-73.4672319 41.4516876)
83943868,41.4519465,-73.466131,1,,,POINT (-73.466131 41.4519465)
83944020,41.3810854,-73.4727268,3,traffic_signals,,POINT (-73.4727268 41.3810854)
83944151,41.3970022,-73.4658576,3,,,POINT (-73.4658576 41.3970022)
83944249,41.398163,-73.4638958,3,,,POINT (-73.4638958 41.398163)
83944256,41.3985603,-73.4640208,3,,,POINT (-73.4640208 41.3985603)
83944259,41.3994875,-73.4642955,4,stop,,POINT (-73.4642955 41.3994875)
83944692,41.3897782,-73.4510022,3,,,POINT (-73.4510022 41.3897782)
83944694,41.388994,-73.450466,1,,,POINT (-73.450466 41.388994)
83945500,41.4391221,-73.4488149,1,,,POINT (-73.4488149 41.4391221)
83945604,41.4074591,-73.4573614,3,,,POINT (-73.4573614 41.4074591)
83945982,41.4339575,-73.4284697,3,,,POINT (-73.4284697 41.4339575)
83945983,41.4352823,-73.4266359,1,,,POINT (-73.4266359 41.4352823)
83946981,41.4437433,-73.4474677,4,,,POINT (-73.4474677 41.4437433)
83946983,41.4438689,-73.4466563,3,,,POINT (-73.4466563 41.4438689)
83947174,41.399373,-73.4332396,3,traffic_signals,,POINT (-73.4332396 41.399373)
83947176,41.3978847,-73.4328343,3,,,POINT (-73.4328343 41.3978847)
83947188,41.4136147,-73.4338038,3,,,POINT (-73.4338038 41.4136147)
83948071,41.3915865,-73.4397253,3,,,POINT (-73.4397253 41.3915865)
83948073,41.3910714,-73.4408154,3,,,POINT (-73.4408154 41.3910714)
83948396,41.421364,-73.4639795,4,,,POINT (-73.4639795 41.421364)
83948400,41.4221052,-73.4625234,3,,,POINT (-73.4625234 41.4221052)
83948622,41.3844323,-73.4261641,3,,,POINT (-73.4261641 41.3844323)
83948624,41.3847725,-73.4265474,3,traffic_signals,,POINT (-73.4265474 41.3847725)
83948625,41.3861002,-73.429769,3,,,POINT (-73.429769 41.3861002)
83948627,41.3868922,-73.4311165,3,,,POINT (-73.4311165 41.3868922)
83948629,41.3889593,-73.434009,3,traffic_signals,,POINT (-73.434009 41.3889593)
83948632,41.3888112,-73.4352536,3,,,POINT (-73.4352536 41.3888112)
83948634,41.3881673,-73.4380945,3,,,POINT (-73.4380945 41.3881673)
83948639,41.3876779,-73.4400515,4,traffic_signals,,POINT (-73.4400515 41.3876779)
83948641,41.3877294,-73.4409613,3,,,POINT (-73.4409613 41.3877294)
83948643,41.3875233,-73.4416994,3,traffic_signals,,POINT (-73.4416994 41.3875233)
83948645,41.387401,-73.4419913,3,,,POINT (-73.4419913 41.387401)
83948650,41.3863782,-73.4441186,4,traffic_signals,,POINT (-73.4441186 41.3863782)
83948652,41.3852454,-73.4460204,3,,,POINT (-73.4460204 41.3852454)
83949274,41.4435242,-73.4449143,3,,,POINT (-73.4449143 41.4435242)
83949738,41.3848187,-73.4689335,1,,,POINT (-73.4689335 41.3848187)
83949741,41.3844194,-73.4683241,4,,,POINT (-73.4683241 41.3844194)
83949743,41.3837046,-73.4674658,1,,,POINT (-73.4674658 41.3837046)
83949850,41.3935705,-73.4200084,3,,,POINT (-73.4200084 41.3935705)
83949852,41.392148,-73.4183307,3,,,POINT (-73.4183307 41.392148)
83949889,41.4209674,-73.499861,4,,,POINT (-73.499861 41.4209674)
83949891,41.4178673,-73.5056342,3,,,POINT (-73.5056342 41.4178673)
83950546,41.4394545,-73.4979042,3,,,POINT (-73.4979042 41.4394545)
83950548,41.4416061,-73.4980697,1,turning_circle,,POINT (-73.4980697 41.4416061)
83950553,41.4293202,-73.5234066,3,,,POINT (-73.5234066 41.4293202)
83950557,41.4311853,-73.5281803,1,turning_circle,,POINT (-73.5281803 41.4311853)
83950559,41.4290353,-73.5248751,3,,,POINT (-73.5248751 41.4290353)
83950564,41.4545232,-73.4250287,3,,,POINT (-73.4250287 41.4545232)
83950566,41.4533713,-73.4249141,3,,,POINT (-73.4249141 41.4533713)
83950735,41.399693,-73.4777097,3,,,POINT (-73.4777097 41.399693)
83950745,41.4009823,-73.4808312,3,,,POINT (-73.4808312 41.4009823)
83950779,41.4131134,-73.4090551,3,traffic_signals,,POINT (-73.4090551 41.4131134)
83950992,41.432057,-73.4727141,3,,,POINT (-73.4727141 41.432057)
83950995,41.4324063,-73.4717556,3,,,POINT (-73.4717556 41.4324063)
83950997,41.4328608,-73.4701864,3,,,POINT (-73.4701864 41.4328608)
83951259,41.3867656,-73.462949,3,,,POINT (-73.462949 41.3867656)
83951625,41.4298808,-73.4241914,3,,,POINT (-73.4241914 41.4298808)
83951627,41.4282369,-73.4256136,3,,,POINT (-73.4256136 41.4282369)
83951629,41.4280106,-73.4256703,3,,,POINT (-73.4256703 41.4280106)
83951631,41.4269779,-73.4260542,4,,,POINT (-73.4260542 41.4269779)
83951635,41.4392447,-73.4265125,3,,,POINT (-73.4265125 41.4392447)
83951641,41.4382348,-73.4258587,1,,,POINT (-73.4258587 41.4382348)
83951708,41.3846531,-73.4346361,3,,,POINT (-73.4346361 41.3846531)
83951712,41.4073127,-73.4452451,3,,,POINT (-73.4452451 41.4073127)
83952192,41.4239272,-73.5200652,3,,,POINT (-73.5200652 41.4239272)
83952194,41.4248519,-73.5175788,3,,,POINT (-73.5175788 41.4248519)
83952196,41.424484,-73.5138604,3,,,POINT (-73.5138604 41.424484)
83952197,41.4247931,-73.5117377,3,,,POINT (-73.5117377 41.4247931)
83952202,41.4253614,-73.5095902,3,,,POINT (-73.5095902 41.4253614)
83952587,41.3997015,-73.4223909,1,,,POINT (-73.4223909 41.3997015)
83952597,41.4005286,-73.4229871,3,,,POINT (-73.4229871 41.4005286)
83952686,41.399536,-73.4213058,4,,,POINT (-73.4213058 41.399536)
83952688,41.3983541,-73.4206069,3,,,POINT (-73.4206069 41.3983541)
83953028,41.4013054,-73.4793232,3,,,POINT (-73.4793232 41.4013054)
83953034,41.4015123,-73.4732449,3,,,POINT (-73.4732449 41.4015123)
83953109,41.401274,-73.449425,3,,,POINT (-73.449425 41.401274)
83953505,41.3839815,-73.4360089,1,,,POINT (-73.4360089 41.3839815)
83953507,41.3849475,-73.436438,3,,,POINT (-73.436438 41.3849475)
83953509,41.38639,-73.4370131,4,,,POINT (-73.4370131 41.38639)
83953788,41.4038299,-73.4323459,3,,,POINT (-73.4323459 41.4038299)
83953791,41.4065402,-73.4335979,3,,,POINT (-73.4335979 41.4065402)
83954123,41.3776723,-73.4645454,3,,,POINT (-73.4645454 41.3776723)
83954125,41.3764228,-73.4634897,3,,,POINT (-73.4634897 41.3764228)
83954129,41.3741944,-73.4627086,3,,,POINT (-73.4627086 41.3741944)
83954133,41.373614,-73.462477,1,,,POINT (-73.462477 41.373614)
83954358,41.4176802,-73.4525805,3,,,POINT (-73.4525805 41.4176802)
83954360,41.4213203,-73.4550783,4,,,POINT (-73.4550783 41.4213203)
83954362,41.4223352,-73.4559234,3,,,POINT (-73.4559234 41.4223352)
83954363,41.4224401,-73.4565278,3,,,POINT (-73.4565278 41.4224401)
83954365,41.4226133,-73.457763,3,,,POINT (-73.457763 41.4226133)
83954373,41.4297384,-73.4690072,3,,,POINT (-73.4690072 41.4297384)
83954377,41.4316432,-73.4695222,3,,,POINT (-73.4695222 41.4316432)
83954488,41.4070514,-73.4368058,3,,,POINT (-73.4368058 41.4070514)
83954490,41.4077247,-73.4327596,4,,,POINT (-73.4327596 41.4077247)
83954492,41.4078535,-73.4319671,1,,,POINT (-73.4319671 41.4078535)
83954868,41.4328338,-73.5257679,3,,,POINT (-73.5257679 41.4328338)
83954870,41.4316341,-73.5246271,3,,,POINT (-73.5246271 41.4316341)
83954879,41.4279861,-73.5235419,1,turning_circle,,POINT (-73.5235419 41.4279861)
83954925,41.3888411,-73.5061277,3,,,POINT (-73.5061277 41.3888411)
83954929,41.3890877,-73.5077496,3,,,POINT (-73.5077496 41.3890877)
83955047,41.3994842,-73.4409535,3,,,POINT (-73.4409535 41.3994842)
83955051,41.398541,-73.4399195,4,,,POINT (-73.4399195 41.398541)
83955098,41.4097687,-73.4801459,3,,,POINT (-73.4801459 41.4097687)
83955100,41.4111467,-73.4796987,3,,,POINT (-73.4796987 41.4111467)
83955102,41.4122716,-73.4790871,3,,,POINT (-73.4790871 41.4122716)
83955107,41.4080237,-73.478888,3,,,POINT (-73.478888 41.4080237)
83955279,41.3980195,-73.4654456,3,,,POINT (-73.4654456 41.3980195)
83955281,41.3977298,-73.4662095,3,,,POINT (-73.4662095 41.3977298)
83955284,41.3960471,-73.4709608,3,,,POINT (-73.4709608 41.3960471)
83955492,41.4349619,-73.4790784,3,,,POINT (-73.4790784 41.4349619)
83955665,41.3801368,-73.435142,3,,,POINT (-73.435142 41.3801368)
83955673,41.3860422,-73.4384636,3,,,POINT (-73.4384636 41.3860422)
83955675,41.4055863,-73.4479413,3,traffic_signals,,POINT (-73.4479413 41.4055863)
83955676,41.4068347,-73.4475986,3,,,POINT (-73.4475986 41.4068347)
83955677,41.411021,-73.450022,3,,,POINT (-73.450022 41.411021)
83955680,41.4138714,-73.4508576,3,traffic_signals,,POINT (-73.4508576 41.4138714)
83955683,41.4144286,-73.4508734,3,,,POINT (-73.4508734 41.4144286)
83955685,41.4161992,-73.4509588,3,,,POINT (-73.4509588 41.4161992)
83956002,41.3886318,-73.4723627,3,,,POINT (-73.4723627 41.3886318)
83956007,41.3877052,-73.4721468,3,,,POINT (-73.4721468 41.3877052)
83956009,41.3859472,-73.4706963,3,,,POINT (-73.4706963 41.3859472)
83956210,41.3963507,-73.5068285,3,,,POINT (-73.5068285 41.3963507)
83956212,41.3971875,-73.5052342,1,turning_circle,,POINT (-73.5052342 41.3971875)
83956311,41.4032988,-73.4646388,3,,,POINT (-73.4646388 41.4032988)
83956359,41.3886502,-73.4709591,3,,,POINT (-73.4709591 41.3886502)
83956361,41.3877229,-73.4707789,4,,,POINT (-73.4707789 41.3877229)
83956363,41.3871048,-73.4703755,4,,,POINT (-73.4703755 41.3871048)
83956659,41.3952889,-73.4442057,3,,,POINT (-73.4442057 41.3952889)
83956660,41.3960551,-73.4432873,3,,,POINT (-73.4432873 41.3960551)
83956662,41.3967473,-73.4430958,3,,,POINT (-73.4430958 41.3967473)
83956736,41.4503295,-73.4688988,1,,,POINT (-73.4688988 41.4503295)
83957016,41.4025616,-73.4442666,3,,,POINT (-73.4442666 41.4025616)
83957017,41.4038879,-73.4464725,3,,,POINT (-73.4464725 41.4038879)
83957018,41.4047183,-73.4469102,3,,,POINT (-73.4469102 41.4047183)
83957225,41.4310228,-73.4509067,4,,,POINT (-73.4509067 41.4310228)
83957229,41.4305151,-73.4500681,1,,,POINT (-73.4500681 41.4305151)
83957600,41.4530511,-73.4698589,3,,,POINT (-73.4698589 41.4530511)
83957775,41.4149048,-73.443108,3,,,POINT (-73.443108 41.4149048)
83957776,41.4201719,-73.4461058,1,turning_circle,,POINT (-73.4461058 41.4201719)
83958061,41.4264141,-73.4302937,3,,,POINT (-73.4302937 41.4264141)
83958202,41.3815533,-73.5152027,4,traffic_signals,,POINT (-73.5152027 41.3815533)
83958206,41.3818842,-73.5128128,3,,,POINT (-73.5128128 41.3818842)
83958212,41.381026,-73.5080092,1,,,POINT (-73.5080092 41.381026)
83958224,41.3638432,-73.50158,3,,,POINT (-73.50158 41.3638432)
83958721,41.3684795,-73.4776633,3,,,POINT (-73.4776633 41.3684795)
83958798,41.4439083,-73.4280202,3,,,POINT (-73.4280202 41.4439083)
83958799,41.4424164,-73.4254342,3,,,POINT (-73.4254342 41.4424164)
83958804,41.4433239,-73.4242991,3,,,POINT (-73.4242991 41.4433239)
83958973,41.4579542,-73.4275903,3,,,POINT (-73.4275903 41.4579542)
83959191,41.4013368,-73.4515553,1,,,POINT (-73.4515553 41.4013368)
83959193,41.4010471,-73.4522763,3,,,POINT (-73.4522763 41.4010471)
83959323,41.4393484,-73.4993264,3,,,POINT (-73.4993264 41.4393484)
83959331,41.4418166,-73.4880343,3,,,POINT (-73.4880343 41.4418166)
83959337,41.444938,-73.4857973,3,,,POINT (-73.4857973 41.444938)
83959610,41.4498242,-73.4292964,3,,,POINT (-73.4292964 41.4498242)
83959730,41.3984575,-73.5083992,3,,,POINT (-73.5083992 41.3984575)
83959732,41.3976202,-73.5078553,3,,,POINT (-73.5078553 41.3976202)
83960522,41.414677,-73.4467746,3,,,POINT (-73.4467746 41.414677)
83960524,41.4135876,-73.445689,1,turning_circle,,POINT (-73.445689 41.4135876)
83960630,41.3973192,-73.4606659,3,,,POINT (-73.4606659 41.3973192)
83960712,41.3954109,-73.4533729,3,,,POINT (-73.4533729 41.3954109)
83960714,41.3948521,-73.4543578,3,,,POINT (-73.4543578 41.3948521)
83960996,41.3795336,-73.4636871,3,,,POINT (-73.4636871 41.3795336)
83960997,41.3765645,-73.4658157,3,,,POINT (-73.4658157 41.3765645)
83961004,41.3746382,-73.4681321,3,,,POINT (-73.4681321 41.3746382)
83961010,41.3940433,-73.4250612,3,,,POINT (-73.4250612 41.3940433)
83961018,41.3950535,-73.4258635,3,,,POINT (-73.4258635 41.3950535)
83961154,41.451974,-73.4691911,3,,,POINT (-73.4691911 41.451974)
83961156,41.4520078,-73.4688937,1,,,POINT (-73.4688937 41.4520078)
83961589,41.395685,-73.4480998,3,,,POINT (-73.4480998 41.395685)
83961592,41.3957171,-73.4465291,3,,,POINT (-73.4465291 41.3957171)
83961644,41.434517,-73.4432024,3,,,POINT (-73.4432024 41.434517)
83961651,41.437063,-73.444744,3,,,POINT (-73.444744 41.437063)
83961676,41.3880307,-73.4579129,4,,,POINT (-73.4579129 41.3880307)
83961678,41.3888034,-73.4583506,3,,,POINT (-73.4583506 41.3888034)
83961680,41.389692,-73.4586425,3,,,POINT (-73.4586425 41.389692)
83961682,41.3905291,-73.458797,3,traffic_signals,,POINT (-73.458797 41.3905291)
83961683,41.3918749,-73.4590459,3,,,POINT (-73.4590459 41.3918749)
83961685,41.3921904,-73.4591145,3,traffic_signals,,POINT (-73.4591145 41.3921904)
83961796,41.4099358,-73.4471926,3,,,POINT (-73.4471926 41.4099358)
83961800,41.4104507,-73.4441708,3,,,POINT (-73.4441708 41.4104507)
83961881,41.4261749,-73.4192031,3,traffic_signals,,POINT (-73.4192031 41.4261749)
83961882,41.4271269,-73.4209919,3,,,POINT (-73.4209919 41.4271269)
83961883,41.432743,-73.4261456,3,,,POINT (-73.4261456 41.432743)
83962024,41.4164925,-73.5089936,3,,,POINT (-73.5089936 41.4164925)
83962026,41.417008,-73.5098328,1,turning_circle,,POINT (-73.5098328 41.417008)
83962103,41.4003566,-73.5153392,3,,,POINT (-73.5153392 41.4003566)
83962105,41.4006755,-73.513758,3,,,POINT (-73.513758 41.4006755)
83962108,41.4009796,-73.5121973,4,,,POINT (-73.5121973 41.4009796)
83962110,41.4012981,-73.5106191,3,,,POINT (-73.5106191 41.4012981)
83962112,41.4019017,-73.5087423,3,,,POINT (-73.5087423 41.4019017)
83962339,41.4303278,-73.451266,3,,,POINT (-73.451266 41.4303278)
83962341,41.4301501,-73.4511113,1,,,POINT (-73.4511113 41.4301501)
83962355,41.3666311,-73.4828614,3,,,POINT (-73.4828614 41.3666311)
83962369,41.3673202,-73.4899338,3,,,POINT (-73.4899338 41.3673202)
83962371,41.3683444,-73.4928349,3,,,POINT (-73.4928349 41.3683444)
83962381,41.3636951,-73.5012281,3,,,POINT (-73.5012281 41.3636951)
83962475,41.3782434,-73.4425577,3,,,POINT (-73.4425577 41.3782434)
83962554,41.3945806,-73.4367728,3,,,POINT (-73.4367728 41.3945806)
83962558,41.3927842,-73.4407553,3,,,POINT (-73.4407553 41.3927842)
83963880,41.3995369,-73.4626758,3,,,POINT (-73.4626758 41.3995369)
83963883,41.3991591,-73.4661837,4,,,POINT (-73.4661837 41.3991591)
83964299,41.3922691,-73.4646591,3,,,POINT (-73.4646591 41.3922691)
83964346,41.3367575,-73.4507325,1,turning_circle,,POINT (-73.4507325 41.3367575)
83964371,41.4322912,-73.4437224,3,,,POINT (-73.4437224 41.4322912)
83964375,41.4334936,-73.4442428,1,turning_circle,,POINT (-73.4442428 41.4334936)
83964464,41.4289148,-73.4713166,3,traffic_signals,,POINT (-73.4713166 41.4289148)
83964476,41.4020824,-73.4154965,3,,,POINT (-73.4154965 41.4020824)
83964480,41.4129536,-73.4270382,3,,,POINT (-73.4270382 41.4129536)
83964725,41.4522383,-73.4675221,3,,,POINT (-73.4675221 41.4522383)
83965120,41.3671163,-73.4345719,3,,,POINT (-73.4345719 41.3671163)
83965123,41.3687013,-73.4364024,3,,,POINT (-73.4364024 41.3687013)
83965276,41.4008877,-73.4504292,3,,,POINT (-73.4504292 41.4008877)
83965278,41.4028127,-73.4520514,3,,,POINT (-73.4520514 41.4028127)
83965627,41.3953279,-73.4570727,3,,,POINT (-73.4570727 41.3953279)
83965684,41.4514512,-73.4720537,4,,,POINT (-73.4720537 41.4514512)
83966010,41.4019676,-73.4607259,3,,,POINT (-73.4607259 41.4019676)
83966171,41.4407122,-73.5080626,3,,,POINT (-73.5080626 41.4407122)
83966175,41.4383561,-73.5064749,1,turning_circle,,POINT (-73.5064749 41.4383561)
83966267,41.3853397,-73.4676138,3,,,POINT (-73.4676138 41.3853397)
83966605,41.4408978,-73.4489258,3,,,POINT (-73.4489258 41.4408978)
83966607,41.440987,-73.4511527,3,,,POINT (-73.4511527 41.440987)
83966611,41.4417726,-73.4521638,1,,,POINT (-73.4521638 41.4417726)
83966681,41.3777822,-73.4602742,3,,,POINT (-73.4602742 41.3777822)
83966683,41.3771957,-73.4604685,3,,,POINT (-73.4604685 41.3771957)
83966915,41.4041045,-73.4257124,3,,,POINT (-73.4257124 41.4041045)
83966918,41.4028089,-73.4261383,3,,,POINT (-73.4261383 41.4028089)
83966919,41.40212,-73.4263357,3,,,POINT (-73.4263357 41.40212)
83967030,41.4277535,-73.4480794,3,,,POINT (-73.4480794 41.4277535)
83967032,41.4284461,-73.4483197,3,,,POINT (-73.4483197 41.4284461)
83967034,41.4292814,-73.4488838,3,,,POINT (-73.4488838 41.4292814)
83967036,41.4297253,-73.4490505,4,,,POINT (-73.4490505 41.4297253)
83967039,41.4305791,-73.4493032,3,,,POINT (-73.4493032 41.4305791)
83967043,41.4313084,-73.4500319,3,,,POINT (-73.4500319 41.4313084)
83967045,41.4327515,-73.4506815,3,,,POINT (-73.4506815 41.4327515)
83967047,41.4335534,-73.4510489,3,,,POINT (-73.4510489 41.4335534)
83967106,41.4285472,-73.4296873,3,,,POINT (-73.4296873 41.4285472)
83967108,41.4302308,-73.4281915,3,,,POINT (-73.4281915 41.4302308)
83967110,41.4323784,-73.4265287,3,,,POINT (-73.4265287 41.4323784)
83967343,41.4210158,-73.4438313,1,turning_circle,,POINT (-73.4438313 41.4210158)
83968060,41.4025406,-73.4569751,3,,,POINT (-73.4569751 41.4025406)
83968239,41.4236799,-73.4485924,3,,,POINT (-73.4485924 41.4236799)
83968241,41.4238529,-73.4478253,3,,,POINT (-73.4478253 41.4238529)
83968251,41.4231806,-73.4456963,1,turning_circle,,POINT (-73.4456963 41.4231806)
83968294,41.3996165,-73.5257178,3,,,POINT (-73.5257178 41.3996165)
83968306,41.4001024,-73.5241299,3,,,POINT (-73.5241299 41.4001024)
83968374,41.4411353,-73.5009963,3,,,POINT (-73.5009963 41.4411353)
83968382,41.4396355,-73.5032265,3,,,POINT (-73.5032265 41.4396355)
83968410,41.4148053,-73.4058273,3,traffic_signals,,POINT (-73.4058273 41.4148053)
83968606,41.4333836,-73.5244338,3,,,POINT (-73.5244338 41.4333836)
83968608,41.4320249,-73.5277015,1,turning_circle,,POINT (-73.5277015 41.4320249)
83968643,41.4169962,-73.4777796,3,,,POINT (-73.4777796 41.4169962)
83968649,41.4193078,-73.4804017,1,turning_circle,,POINT (-73.4804017 41.4193078)
83968771,41.4466122,-73.4457055,1,,,POINT (-73.4457055 41.4466122)
83968927,41.427664,-73.4475517,3,,,POINT (-73.4475517 41.427664)
83968931,41.4264494,-73.4434408,3,,,POINT (-73.4434408 41.4264494)
83969012,41.4319924,-73.5130025,3,,,POINT (-73.5130025 41.4319924)
83969016,41.4306698,-73.5145391,3,,,POINT (-73.5145391 41.4306698)
83969018,41.4296433,-73.5217263,3,,,POINT (-73.5217263 41.4296433)
83969149,41.4060033,-73.4630103,3,,,POINT (-73.4630103 41.4060033)
83969151,41.4062231,-73.4607689,3,,,POINT (-73.4607689 41.4062231)
83969176,41.3860645,-73.4970364,4,traffic_signals,,POINT (-73.4970364 41.3860645)
83969180,41.379859,-73.4958224,3,,,POINT (-73.4958224 41.379859)
83969186,41.3747169,-73.4879537,4,traffic_signals,,POINT (-73.4879537 41.3747169)
83969190,41.3897835,-73.4327215,3,traffic_signals,,POINT (-73.4327215 41.3897835)
83969191,41.3919611,-73.4348544,3,traffic_signals,,POINT (-73.4348544 41.3919611)
83969233,41.3803832,-73.4510157,3,,,POINT (-73.4510157 41.3803832)
83969596,41.3889851,-73.4666676,3,,,POINT (-73.4666676 41.3889851)
83969798,41.3808843,-73.5001528,3,,,POINT (-73.5001528 41.3808843)
83969800,41.3838512,-73.5069971,3,,,POINT (-73.5069971 41.3838512)
83970252,41.3907352,-73.4533982,3,,,POINT (-73.4533982 41.3907352)
83970254,41.3902522,-73.4553466,4,,,POINT (-73.4553466 41.3902522)
83970256,41.3899625,-73.4570117,4,,,POINT (-73.4570117 41.3899625)
83970336,41.4407843,-73.4282305,3,,,POINT (-73.4282305 41.4407843)
83970337,41.4412718,-73.4265719,1,,,POINT (-73.4265719 41.4412718)
83970634,41.4107143,-73.4476389,3,,,POINT (-73.4476389 41.4107143)
83970679,41.4287235,-73.4338022,4,,,POINT (-73.4338022 41.4287235)
83970684,41.4242033,-73.4317394,3,,,POINT (-73.4317394 41.4242033)
83971173,41.3796341,-73.5141984,3,,,POINT (-73.5141984 41.3796341)
83971278,41.4011564,-73.4586746,3,,,POINT (-73.4586746 41.4011564)
83971280,41.400738,-73.4617473,3,,,POINT (-73.4617473 41.400738)
83971354,41.4073771,-73.4426101,3,,,POINT (-73.4426101 41.4073771)
83971468,41.3956467,-73.4612769,3,,,POINT (-73.4612769 41.3956467)
83971879,41.366676,-73.4898565,3,,,POINT (-73.4898565 41.366676)
83971883,41.3649645,-73.489035,3,,,POINT (-73.489035 41.3649645)
83971906,41.3640811,-73.4863294,3,,,POINT (-73.4863294 41.3640811)
83971910,41.3629075,-73.4864875,3,,,POINT (-73.4864875 41.3629075)
83971919,41.3612619,-73.4852929,3,,,POINT (-73.4852929 41.3612619)
83972176,41.3666046,-73.4342574,3,,,POINT (-73.4342574 41.3666046)
83972313,41.3914906,-73.4739342,4,,,POINT (-73.4739342 41.3914906)
83972319,41.3885856,-73.4742636,4,,,POINT (-73.4742636 41.3885856)
83972455,41.4243667,-73.4492093,3,,,POINT (-73.4492093 41.4243667)
83972457,41.4216051,-73.4468772,3,,,POINT (-73.4468772 41.4216051)
83972459,41.4208993,-73.4461422,1,,,POINT (-73.4461422 41.4208993)
83972524,41.4052832,-73.4613783,3,,,POINT (-73.4613783 41.4052832)
83972569,41.408427,-73.4659028,3,,,POINT (-73.4659028 41.408427)
83972571,41.4088615,-73.466171,1,,,POINT (-73.466171 41.4088615)
83972637,41.4066303,-73.4323104,3,,,POINT (-73.4323104 41.4066303)
83972639,41.4090771,-73.4332165,3,,,POINT (-73.4332165 41.4090771)
83972641,41.4095235,-73.4333675,1,,,POINT (-73.4333675 41.4095235)
83972716,41.3891396,-73.4392533,3,,,POINT (-73.4392533 41.3891396)
83972718,41.3900089,-73.4379315,3,,,POINT (-73.4379315 41.3900089)
83972720,41.3904468,-73.4361805,3,,,POINT (-73.4361805 41.3904468)
83972722,41.3940222,-73.4357068,3,traffic_signals,,POINT (-73.4357068 41.3940222)
83972724,41.394703,-73.4356827,4,traffic_signals,,POINT (-73.4356827 41.394703)
83972726,41.398168,-73.4324395,3,,,POINT (-73.4324395 41.398168)
83973029,41.4544263,-73.4256176,3,,,POINT (-73.4256176 41.4544263)
83973030,41.4588055,-73.4279263,1,,,POINT (-73.4279263 41.4588055)
83973060,41.4148948,-73.439257,3,,,POINT (-73.439257 41.4148948)
83973062,41.4178652,-73.4413491,3,,,POINT (-73.4413491 41.4178652)
83973110,41.421309,-73.4219523,3,,,POINT (-73.4219523 41.421309)
83973246,41.3898426,-73.4507362,3,,,POINT (-73.4507362 41.3898426)
83973247,41.3908149,-73.4513971,3,,,POINT (-73.4513971 41.3908149)
83973248,41.3919706,-73.4522009,3,,,POINT (-73.4522009 41.3919706)
83973249,41.3929566,-73.4528832,3,,,POINT (-73.4528832 41.3929566)
83973470,41.4120281,-73.4522877,1,,,POINT (-73.4522877 41.4120281)
83973472,41.4122018,-73.4522424,3,,,POINT (-73.4522424 41.4122018)
83973474,41.4126332,-73.4520474,1,,,POINT (-73.4520474 41.4126332)
83973816,41.4039426,-73.4647246,3,,,POINT (-73.4647246 41.4039426)
83973819,41.4035113,-73.4660979,3,,,POINT (-73.4660979 41.4035113)
83973851,41.4129252,-73.4635926,3,,,POINT (-73.4635926 41.4129252)
83973857,41.4130431,-73.4627011,3,,,POINT (-73.4627011 41.4130431)
83973871,41.4025435,-73.4891689,3,,,POINT (-73.4891689 41.4025435)
83973873,41.4051213,-73.4927448,3,,,POINT (-73.4927448 41.4051213)
83973875,41.4053963,-73.4929857,3,,,POINT (-73.4929857 41.4053963)
83973881,41.4094455,-73.5015675,3,,,POINT (-73.5015675 41.4094455)
